paperID,mscCodes,mscGraphTheoryYesNo,graphTheory,Undefined,undefinedasCode2,analysisasCode2,graph theoryasCode2,algebraasCode2,UndefinedasCode2,number theoryasCode2,20180417_1243code1,20180417_1243code2,20180418_0913code1,20180418_0913code2,20180416_0825code1,20180416_0825code2
5a25cc75cf58f1236b7e2050,,,0,7,2,0,5,0,0,0,Undefined,graph theory,Undefined,graph theory,Undefined,undefined
5aaeb78dcf58f15e80e4367b,,,0,6,0,0,4,2,0,0,Undefined,graph theory,Undefined,algebra,,
59737dbacf58f15955230986,,,4,5,0,0,5,0,4,0,graph theory,Undefined,Undefined,graph theory,Undefined,graph theory
5ab3a21dcf58f1b894d3575d,,,0,7,0,0,4,3,0,0,Undefined,graph theory,Undefined,algebra,,
5aa944b4cf58f17f2047b4d7,53C25 32W20 58D17 ,No,0,6,0,4,0,2,0,0,Undefined,analysis,Undefined,analysis,,
5aa00cb1cf58f15c3c84e0f4,,,0,9,0,0,0,9,0,0,Undefined,algebra,Undefined,algebra,Undefined,algebra
5a2d4c3dcf58f1b9aa9aab37,,,1,2,0,0,2,0,1,0,Undefined,graph theory,,,,
5aae862dcf58f14ce0ef65d7,,,3,2,0,0,2,0,3,0,Undefined,graph theory,,,,
5aad205bcf58f193e837f10a,,,0,5,0,0,5,0,0,0,Undefined,graph theory,,,Undefined,graph theory
5aaea22ecf58f15644637342,94B05 11T71 ,No,0,8,0,0,0,8,0,0,Undefined,algebra,Undefined,algebra,Undefined,algebra
5a4be4d0cf58f11a66f5f5a0,01A70 ,No,0,4,0,0,4,0,0,0,Undefined,graph theory,,,,
5ab4f39fcf58f1878371d653,,,0,7,0,0,6,1,0,0,Undefined,graph theory,Undefined,graph theory,Undefined,graph theory
5a9f5ccfcf58f11b28b6beaa,,,0,9,0,0,5,1,0,3,Undefined,graph theory,Undefined,graph theory,Undefined,number theory
5aaeef87cf58f170c867b794,05C69 05C10 ,Yes,4,5,0,0,5,0,4,0,Undefined,graph theory,Undefined,graph theory,graph theory,Undefined
5a25cc7ecf58f1236b7e2070,,,0,8,0,0,0,8,0,0,Undefined,algebra,Undefined,algebra,Undefined,algebra
5a12f514cf58f17478110e51,,,0,9,2,5,1,1,0,0,Undefined,analysis,Undefined,analysis,Undefined,undefined
5aab4872cf58f1ac47d16bb6,,,0,8,0,0,2,5,0,0,Undefined,algebra,Undefined,algebra,Undefined,graph theory
5a1365a4cf58f19fc0bbe9b0,,,0,9,2,4,1,2,0,0,Undefined,analysis,Undefined,analysis,Undefined,undefined
5aa00ccccf58f15c3c84e12f,,,0,6,0,0,3,3,0,0,Undefined,algebra,,,Undefined,graph theory
5aae871dcf58f14ce0ef6752,05B40 05B50 ,No,0,7,0,0,7,0,0,0,Undefined,graph theory,Undefined,graph theory,Undefined,graph theory
5aaaf40acf58f18c75237b11,,,0,9,0,0,5,1,0,3,Undefined,graph theory,Undefined,graph theory,Undefined,number theory
5a4bcfe6cf58f1128dfb9aeb,,,0,5,0,0,0,5,0,0,Undefined,algebra,Undefined,algebra,,
5aae4dcbcf58f13b6915d95f,,,0,8,0,0,8,0,0,0,Undefined,graph theory,Undefined,graph theory,Undefined,graph theory
5ab44abbcf58f147db6b2cd0,,,2,6,0,0,6,0,2,0,Undefined,graph theory,Undefined,graph theory,Undefined,graph theory
5ab38d1ccf58f1b0a4b4ebf5,,,0,6,0,0,6,0,0,0,Undefined,graph theory,,,Undefined,graph theory
5aa94357cf58f17f2047b086,,,0,7,0,2,0,5,0,0,Undefined,analysis,,,Undefined,algebra
5ab12fc0cf58f1613569a065,05C15 ,Yes,0,6,0,0,6,0,0,0,Undefined,graph theory,Undefined,graph theory,Undefined,graph theory
5aadc8ebcf58f10885789f91,,,0,5,0,0,5,0,0,0,Undefined,graph theory,Undefined,graph theory,,
5ab3ef72cf58f124a3887288,,,0,8,0,0,1,7,0,0,Undefined,algebra,Undefined,algebra,Undefined,algebra
5a9fa363cf58f1360d1a1a08,,,0,4,0,0,0,4,0,0,Undefined,algebra,,,,
59736fa1cf58f1550fcfaa8a,,,1,4,0,0,4,0,1,0,Undefined,graph theory,Undefined,graph theory,,
59736888cf58f152df0125ea,,,4,2,0,0,2,0,4,0,graph theory,Undefined,,,Undefined,graph theory
5ab29870cf58f125f8bf938e,,,0,3,0,0,0,3,0,0,Undefined,algebra,,,,
5a12f521cf58f17478110e7d,,,0,5,0,0,0,5,0,0,Undefined,algebra,,,,
5ab3be65cf58f104b1c71616,,,1,5,0,0,5,0,1,0,Undefined,graph theory,Undefined,graph theory,,
5ab2963fcf58f125f8bf8e6f,,,0,9,0,0,0,9,0,0,Undefined,algebra,Undefined,algebra,Undefined,algebra
5a9f7224cf58f123264e80c2,,,0,6,0,0,1,5,0,0,Undefined,algebra,,,Undefined,algebra
5ab2910acf58f125f8bf83e4,,,3,6,0,0,6,0,3,0,Undefined,graph theory,Undefined,graph theory,Undefined,graph theory
5ab29705cf58f125f8bf904c,05E10 05A30 05E05 22E45 33D15 ,No,0,7,0,0,0,7,0,0,Undefined,algebra,,,Undefined,algebra
5ab2980fcf58f125f8bf9297,,,0,6,0,0,1,5,0,0,Undefined,algebra,Undefined,algebra,,
5a1388c3cf58f1ad43f59d21,,,0,6,2,4,0,0,0,0,Undefined,analysis,Undefined,analysis,Undefined,undefined
5aac68aacf58f158720d0527,05C38 ,Yes,3,6,0,0,6,0,3,0,Undefined,graph theory,Undefined,graph theory,Undefined,graph theory
5a13eb4bcf58f1152c5cfa2a,,,0,6,2,3,0,1,0,0,Undefined,analysis,,,Undefined,undefined
5a2d4c3ccf58f1b9aa9aab32,,,0,4,0,0,4,0,0,0,Undefined,graph theory,,,Undefined,graph theory
5ab29859cf58f125f8bf9359,,,0,6,0,0,0,6,0,0,Undefined,algebra,Undefined,algebra,,
5aabdc08cf58f1265d64fb3a,,,0,7,0,0,1,6,0,0,Undefined,algebra,Undefined,algebra,,
5a258d5ecf58f108b738b14e,,,0,7,2,0,0,5,0,0,Undefined,algebra,,,Undefined,undefined
5a9f4ee6cf58f115e2ae0988,,,0,5,0,0,4,1,0,0,Undefined,graph theory,Undefined,graph theory,,
59738bc7cf58f15d9d4c1fa1,05C35 05C15 ,Yes,2,4,0,0,4,0,2,0,Undefined,graph theory,,,Undefined,graph theory
5aaed373cf58f1676dc33b74,,,0,2,0,0,2,0,0,0,Undefined,graph theory,,,,
5aab64c0cf58f1b727cfdaa0,,,0,8,0,0,8,0,0,0,Undefined,graph theory,Undefined,graph theory,Undefined,graph theory
5ab12523cf58f161356977b8,,,3,4,0,0,4,0,3,0,Undefined,graph theory,,,Undefined,graph theory
5ab2eb10cf58f173750bcfac,,,0,7,0,0,7,0,0,0,Undefined,graph theory,Undefined,graph theory,Undefined,graph theory
5ab34dc4cf58f1989282a1c6,,,0,9,0,0,9,0,0,0,Undefined,graph theory,Undefined,graph theory,Undefined,graph theory
5aaf529bcf58f19597aa4a09,,,0,9,0,0,1,8,0,0,Undefined,algebra,Undefined,algebra,Undefined,algebra
5ab297a1cf58f125f8bf91b4,,,2,4,0,0,4,0,2,0,Undefined,graph theory,Undefined,graph theory,graph theory,Undefined
5ab298d8cf58f125f8bf94a0,,,6,2,0,0,2,0,6,0,graph theory,Undefined,graph theory,Undefined,Undefined,graph theory
5a9f7223cf58f123264e80be,,,0,7,0,0,0,7,0,0,Undefined,algebra,,,Undefined,algebra
5ab2f229cf58f1761183f4b5,,,7,0,0,0,0,0,7,0,graph theory,Undefined,,,graph theory,Undefined
5aa945a1cf58f17f2047b72f,,,0,7,0,6,0,1,0,0,Undefined,analysis,Undefined,analysis,Undefined,analysis
5ab3f671cf58f12787b46f0d,,,1,5,0,0,5,0,1,0,Undefined,graph theory,Undefined,graph theory,,
5aaaecf6cf58f189a70fe53f,,,0,6,0,0,4,2,0,0,Undefined,graph theory,,,Undefined,graph theory
5a25781ccf58f1be2d40b43f,,,0,9,0,0,0,9,0,0,Undefined,algebra,Undefined,algebra,Undefined,algebra
5a25631ecf58f1b5eacac569,46B20 ,No,0,7,0,2,0,5,0,0,Undefined,algebra,Undefined,analysis,,
5a2d3710cf58f1b1aaab862a,05C15 ,Yes,5,0,0,0,0,0,5,0,graph theory,Undefined,,,graph theory,Undefined
5aadc962cf58f1088578a155,,,6,2,0,0,2,0,6,0,graph theory,Undefined,Undefined,graph theory,graph theory,Undefined
5a1388afcf58f1ad43f59ce7,65T60 94A08 94A11 ,No,0,4,0,0,0,4,0,0,Undefined,algebra,,,,
59194b15cf58f1800fd93e64,,,0,6,0,4,0,2,0,0,Undefined,analysis,Undefined,analysis,,
5973618fcf58f150c5726e0d,,,3,6,0,0,6,0,3,0,Undefined,graph theory,Undefined,graph theory,Undefined,graph theory
5a257128cf58f1bb4bdd298e,,,0,9,2,2,0,5,0,0,Undefined,algebra,Undefined,analysis,Undefined,undefined
5ab3fd75cf58f12a4d4eaf7c,,,1,5,0,0,5,0,1,0,Undefined,graph theory,Undefined,graph theory,,
5ab4f38dcf58f1878371d62b,,,0,8,0,0,8,0,0,0,Undefined,graph theory,Undefined,graph theory,Undefined,graph theory
5aa946d0cf58f17f2047bb51,,,0,5,0,0,1,4,0,0,Undefined,algebra,,,Undefined,algebra
5ab29e47cf58f1535042a1ec,05C20 05C50 15A18 ,Yes,0,8,0,0,8,0,0,0,Undefined,graph theory,Undefined,graph theory,Undefined,graph theory
5ab1236fcf58f161356971b6,,,0,4,0,0,4,0,0,0,Undefined,graph theory,,,Undefined,graph theory
5aaf8a94cf58f1ab6c3ebdd5,,,0,9,0,0,9,0,0,0,Undefined,graph theory,Undefined,graph theory,Undefined,graph theory
5ab3da77cf58f11bee8a9dbb,05B07 05B05 ,No,0,7,0,0,4,3,0,0,Undefined,algebra,Undefined,graph theory,,
5aaa216dcf58f1404aea4997,,,0,6,0,4,0,2,0,0,Undefined,analysis,,,Undefined,analysis
59736175cf58f150c5726dc1,,,1,5,0,0,5,0,1,0,Undefined,graph theory,Undefined,graph theory,,
5ab12465cf58f16135697541,,,0,6,0,0,3,3,0,0,Undefined,algebra,,,Undefined,graph theory
5ab35c01cf58f19dea247198,,,0,4,0,0,4,0,0,0,Undefined,graph theory,Undefined,graph theory,,
5a259b53cf58f10e5a02d89b,,,0,9,0,0,0,9,0,0,Undefined,algebra,Undefined,algebra,Undefined,algebra
5ab40b71cf58f1302300593c,,,0,5,0,0,5,0,0,0,Undefined,graph theory,,,Undefined,graph theory
5aaa756ecf58f15e83f1cb07,,,0,8,0,0,0,8,0,0,Undefined,algebra,Undefined,algebra,Undefined,algebra
5a25cc83cf58f1236b7e2081,,,0,3,0,0,0,3,0,0,Undefined,algebra,,,,
59737d97cf58f1595523091a,,,1,6,0,0,6,0,1,0,Undefined,graph theory,Undefined,graph theory,Undefined,graph theory
5a25a24dcf58f111bfdaa1f4,,,0,3,0,0,3,0,0,0,Undefined,graph theory,,,,
5a2d3e2ecf58f1b45ab985f8,,,1,6,0,0,6,0,1,0,Undefined,graph theory,Undefined,graph theory,Undefined,graph theory
5aa9a9accf58f1127783ca9e,,,0,3,0,2,0,1,0,0,Undefined,analysis,,,,
5a9f872acf58f12b91711341,,,0,9,0,0,0,9,0,0,Undefined,algebra,Undefined,algebra,Undefined,algebra
5aaec57dcf58f1630625aa65,,,1,7,0,0,7,0,1,0,Undefined,graph theory,Undefined,graph theory,Undefined,graph theory
5a13abdccf58f1bae3aedcf6,,,0,8,2,5,0,1,0,0,Undefined,analysis,Undefined,analysis,Undefined,undefined
5a257f37cf58f10224ff9867,,,0,6,0,0,0,6,0,0,Undefined,algebra,Undefined,algebra,,
5a13345bcf58f18ca389926f,,,0,8,2,6,0,0,0,0,Undefined,analysis,Undefined,analysis,Undefined,undefined
5ab12594cf58f16135697926,,,2,4,0,0,4,0,2,0,Undefined,graph theory,Undefined,graph theory,,
5aaeb743cf58f15e80e435f7,,,0,6,0,0,5,1,0,0,Undefined,graph theory,,,Undefined,graph theory
5a25862dcf58f105a913e5a4,54A10 54B30 54D10 ,No,0,8,0,0,0,8,0,0,Undefined,algebra,Undefined,algebra,Undefined,algebra
5a255c07cf58f1b34dea044e,,,0,6,0,0,0,6,0,0,Undefined,algebra,,,Undefined,algebra
5a678d73cf58f11242e718a9,35L76 35B30 35L35 35Q74 74D05 74H35 ,No,0,9,2,7,0,0,0,0,Undefined,analysis,Undefined,analysis,Undefined,undefined
5aa94222cf58f17f2047ad68,,,0,7,0,0,0,7,0,0,Undefined,algebra,Undefined,algebra,,
5aac9a74cf58f1648c45bef1,,,3,2,0,0,2,0,3,0,graph theory,Undefined,,,Undefined,graph theory
5a9f5d04cf58f11b28b6bf27,,,0,6,0,2,0,4,0,0,Undefined,algebra,Undefined,analysis,Undefined,algebra
5aaed3a3cf58f1676dc33bb2,,,2,6,0,0,6,0,2,0,Undefined,graph theory,Undefined,graph theory,Undefined,graph theory
5a2d4525cf58f1b70ddb5ab8,,,1,2,0,0,2,0,1,0,Undefined,graph theory,,,,
5ab290e0cf58f125f8bf839f,,,0,7,0,0,5,2,0,0,Undefined,graph theory,Undefined,algebra,,
5aabdc50cf58f1265d64fb80,05A05 05E30 ,No,0,6,0,0,1,5,0,0,Undefined,algebra,Undefined,algebra,,
5a9f40d0cf58f110e50ad096,,,0,4,0,0,0,4,0,0,Undefined,algebra,Undefined,algebra,,
5aaf7c66cf58f1a61210f07a,,,3,4,0,0,4,0,3,0,Undefined,graph theory,,,Undefined,graph theory
5aac3e7bcf58f14aae21e995,05C35 ,Yes,0,7,0,0,7,0,0,0,Undefined,graph theory,Undefined,graph theory,Undefined,graph theory
5a9ffe90cf58f157464a9aff,,,0,6,0,0,3,3,0,0,Undefined,algebra,,,Undefined,graph theory
5ab29746cf58f125f8bf90e5,,,0,6,0,0,1,5,0,0,Undefined,algebra,,,Undefined,algebra
5aaa595ecf58f15492dcb75d,,,0,9,0,0,1,8,0,0,Undefined,algebra,Undefined,algebra,Undefined,algebra
5a9f9c64cf58f13354e45979,,,0,7,0,0,3,1,0,3,Undefined,graph theory,,,Undefined,number theory
5ab12516cf58f16135697793,,,0,7,0,0,7,0,0,0,Undefined,graph theory,Undefined,graph theory,Undefined,graph theory
5ab3c581cf58f10884d197af,,,2,6,0,0,6,0,2,0,Undefined,graph theory,Undefined,graph theory,Undefined,graph theory
5aae8d10cf58f15097d71ea9,,,0,7,0,0,2,5,0,0,Undefined,algebra,Undefined,algebra,Undefined,graph theory
5aa94239cf58f17f2047ad9b,,,0,9,0,0,0,9,0,0,Undefined,algebra,Undefined,algebra,Undefined,algebra
5aacf673cf58f185b9a127e6,05C10 ,Yes,0,9,0,0,9,0,0,0,Undefined,graph theory,Undefined,graph theory,Undefined,graph theory
5aaea297cf58f156446373fc,,,1,6,0,0,6,0,1,0,Undefined,graph theory,Undefined,graph theory,Undefined,graph theory
59737d97cf58f15955230917,,,5,2,0,0,2,0,5,0,Undefined,graph theory,,,graph theory,Undefined
5ab2983fcf58f125f8bf9311,,,2,2,0,0,2,0,2,0,Undefined,graph theory,,,,
5aad0af9cf58f18ce8e2defc,05C05 05C38 68R10 ,Yes,1,6,0,0,6,0,1,0,Undefined,graph theory,Undefined,graph theory,Undefined,graph theory
5aa94278cf58f17f2047ae57,,,0,4,0,0,0,4,0,0,Undefined,algebra,,,,
5aacd2c7cf58f179f539d09d,,,0,7,0,0,4,3,0,0,Undefined,graph theory,Undefined,algebra,Undefined,graph theory
5ab12b0ecf58f16135699064,,,1,4,0,0,4,0,1,0,Undefined,graph theory,Undefined,graph theory,,
5ab29dc1cf58f1535042a0c5,,,3,2,0,0,2,0,3,0,graph theory,Undefined,,,Undefined,graph theory
5aaea290cf58f156446373f0,,,0,4,0,0,4,0,0,0,Undefined,graph theory,,,,
5a259b48cf58f10e5a02d84f,,,0,7,0,0,0,7,0,0,Undefined,algebra,Undefined,algebra,,
5ab123d7cf58f16135697332,,,2,2,0,0,2,0,2,0,Undefined,graph theory,,,,
5ab4de8dcf58f17f9a647255,,,0,6,0,0,0,6,0,0,Undefined,algebra,,,Undefined,algebra
5ab29908cf58f125f8bf9536,05A99 ,No,0,4,0,0,4,0,0,0,Undefined,graph theory,,,,
5ab3da54cf58f11bee8a9d10,,,3,4,0,0,4,0,3,0,Undefined,graph theory,Undefined,graph theory,graph theory,Undefined
5ab4f39ecf58f1878371d651,,,0,6,0,0,0,6,0,0,Undefined,algebra,,,Undefined,algebra
5aac68abcf58f158720d052c,,,1,5,0,0,5,0,1,0,Undefined,graph theory,Undefined,graph theory,,
5ab3da4ccf58f11bee8a9ceb,,,1,4,0,0,4,0,1,0,Undefined,graph theory,,,Undefined,graph theory
5ab4c229cf58f1751a83a594,,,3,4,0,0,4,0,3,0,Undefined,graph theory,Undefined,graph theory,,
5aaa2f62cf58f1458d15c9f1,,,0,9,0,0,5,1,0,3,Undefined,graph theory,Undefined,graph theory,Undefined,number theory
5ab29800cf58f125f8bf9270,,,0,5,0,0,4,1,0,0,Undefined,graph theory,,,Undefined,graph theory
59737da5cf58f15955230947,,,2,6,0,0,6,0,2,0,Undefined,graph theory,Undefined,graph theory,Undefined,graph theory
5aaefdc8cf58f17598a3e43d,,,0,7,0,0,5,2,0,0,Undefined,algebra,,,Undefined,graph theory
5aaa3d47cf58f14ac7941fe6,,,0,6,0,0,0,6,0,0,Undefined,algebra,Undefined,algebra,,
5aafb4a0cf58f1bb2d5fb6a9,,,0,7,0,0,2,4,0,0,Undefined,algebra,,,Undefined,graph theory
5aac3776cf58f148663cfb2b,,,0,6,0,0,1,5,0,0,Undefined,algebra,,,Undefined,algebra
5aad3bd1cf58f19ea1920567,,,1,6,0,0,6,0,1,0,Undefined,graph theory,Undefined,graph theory,,
5aaeb753cf58f15e80e4360d,,,0,8,0,0,4,4,0,0,Undefined,algebra,Undefined,algebra,Undefined,graph theory
5aaed398cf58f1676dc33ba2,,,0,8,0,0,0,8,0,0,Undefined,algebra,Undefined,algebra,Undefined,algebra
5ab4bb55cf58f1726bfbdd8b,,,9,0,0,0,0,0,9,0,graph theory,Undefined,graph theory,Undefined,graph theory,Undefined
5ab44abfcf58f147db6b2cda,,,2,5,0,0,5,0,2,0,Undefined,graph theory,Undefined,graph theory,,
5ab29622cf58f125f8bf8e33,,,0,4,0,0,0,4,0,0,Undefined,algebra,,,,
5a4bddd9cf58f117e3ca26b4,,,3,2,0,0,2,0,3,0,Undefined,graph theory,,,,
5a12f522cf58f17478110e7f,,,0,5,2,3,0,0,0,0,Undefined,analysis,,,Undefined,undefined
5aadc8eacf58f10885789f8a,,,0,7,0,0,2,5,0,0,Undefined,algebra,Undefined,algebra,Undefined,graph theory
5ab2963ecf58f125f8bf8e6d,,,0,7,0,0,7,0,0,0,Undefined,graph theory,Undefined,graph theory,Undefined,graph theory
5ab2910bcf58f125f8bf83e6,,,1,7,0,0,7,0,1,0,Undefined,graph theory,Undefined,graph theory,Undefined,graph theory
5a9f1686cf58f1bf260e0623,,,0,9,0,0,0,9,0,0,Undefined,algebra,Undefined,algebra,Undefined,algebra
5a258d46cf58f108b738b101,,,0,7,0,0,0,7,0,0,Undefined,algebra,Undefined,algebra,Undefined,algebra
5ab296fbcf58f125f8bf9038,,,1,4,0,0,4,0,1,0,Undefined,graph theory,Undefined,graph theory,,
5a9f6b07cf58f1207eb29793,,,0,6,0,0,4,1,0,1,Undefined,graph theory,Undefined,graph theory,,
5a13b9fccf58f101bd7e4828,78A45 ,No,0,7,2,2,0,3,0,0,Undefined,algebra,Undefined,analysis,Undefined,undefined
5ab540e4cf58f1a6573e37f8,,,0,8,0,0,1,7,0,0,Undefined,algebra,Undefined,algebra,Undefined,algebra
5ab38d09cf58f1b0a4b4ebd7,,,0,9,0,0,9,0,0,0,Undefined,graph theory,Undefined,graph theory,Undefined,graph theory
5aa94812cf58f17f2047be50,,,0,5,0,0,0,5,0,0,Undefined,algebra,,,Undefined,algebra
5aacd959cf58f17dacfcd79a,,,0,4,0,0,4,0,0,0,Undefined,graph theory,,,Undefined,graph theory
5aade45acf58f11612e181bc,,,0,3,0,0,1,2,0,0,Undefined,algebra,,,,
5aaeef84cf58f170c867b78d,,,0,4,0,0,2,2,0,0,Undefined,algebra,,,Undefined,graph theory
5ab12ad4cf58f16135698f89,05C50 05C75 15A48 ,Yes,0,9,0,0,9,0,0,0,Undefined,graph theory,Undefined,graph theory,Undefined,graph theory
5aa9f6f7cf58f12fd68efbb3,,,0,7,0,0,0,7,0,0,Undefined,algebra,,,Undefined,algebra
5ab3be61cf58f104b1c7160c,,,5,2,0,0,2,0,5,0,graph theory,Undefined,graph theory,Undefined,Undefined,graph theory
5aa9431dcf58f17f2047affc,,,0,6,0,0,0,6,0,0,Undefined,algebra,,,Undefined,algebra
5aaaecf5cf58f189a70fe53d,,,0,9,0,0,5,1,0,3,Undefined,graph theory,Undefined,graph theory,Undefined,number theory
5ab297a5cf58f125f8bf91be,05C75 05C40 ,Yes,3,6,0,0,6,0,3,0,Undefined,graph theory,Undefined,graph theory,Undefined,graph theory
5aaeef8fcf58f170c867b7a1,,,0,7,0,0,0,7,0,0,Undefined,algebra,,,Undefined,algebra
5ab29880cf58f125f8bf93bc,,,0,7,0,0,5,2,0,0,Undefined,algebra,Undefined,graph theory,Undefined,graph theory
5aaf27d2cf58f1854f37b3ae,,,2,2,0,0,2,0,2,0,Undefined,graph theory,,,,
5aaea945cf58f159f3a42da9,,,0,8,0,0,1,7,0,0,Undefined,algebra,Undefined,algebra,Undefined,algebra
5aadeb72cf58f11a744fb079,94B05 94B65 ,No,0,7,0,0,1,6,0,0,Undefined,algebra,Undefined,algebra,,
5a136596cf58f19fc0bbe903,,,0,5,0,4,0,1,0,0,Undefined,analysis,,,,
5a9f088ecf58f1b9ef65bc69,,,0,4,0,0,2,2,0,0,Undefined,algebra,Undefined,graph theory,,
5ab296a5cf58f125f8bf8f64,,,0,8,0,0,0,8,0,0,Undefined,algebra,Undefined,algebra,Undefined,algebra
5a2d4513cf58f1b70ddb5a5d,,,1,4,0,0,4,0,1,0,Undefined,graph theory,,,Undefined,graph theory
5ab12aeccf58f16135698fdf,,,0,6,0,0,6,0,0,0,Undefined,graph theory,Undefined,graph theory,,
5a9fbf88cf58f1405644b00b,,,0,5,0,0,2,3,0,0,Undefined,algebra,Undefined,graph theory,,
5ab32a56cf58f18b3b291a21,,,0,6,0,0,0,6,0,0,Undefined,algebra,Undefined,algebra,Undefined,algebra
59736176cf58f150c5726dc3,,,0,9,0,0,9,0,0,0,Undefined,graph theory,Undefined,graph theory,Undefined,graph theory
5ab2a4d1cf58f158607079e6,,,0,8,0,0,8,0,0,0,Undefined,graph theory,Undefined,graph theory,Undefined,graph theory
5a140e4acf58f122a09cd2ae,,,0,8,0,0,4,4,0,0,Undefined,graph theory,Undefined,graph theory,Undefined,algebra
5aaee8a0cf58f16e7b77d565,,,0,6,0,0,0,6,0,0,Undefined,algebra,Undefined,algebra,,
5ab12aedcf58f16135698fe1,,,0,6,0,0,6,0,0,0,Undefined,graph theory,Undefined,graph theory,,
5aaf4420cf58f1903115a9b7,,,0,5,0,0,4,1,0,0,Undefined,graph theory,,,Undefined,graph theory
5ab38d15cf58f1b0a4b4ebec,,,0,5,0,0,5,0,0,0,Undefined,graph theory,Undefined,graph theory,,
5aacf65ecf58f185b9a127c7,,,2,7,0,0,7,0,2,0,Undefined,graph theory,Undefined,graph theory,Undefined,graph theory
5ab38602cf58f1ae151e2d10,,,0,7,0,0,7,0,0,0,Undefined,graph theory,Undefined,graph theory,,
5aaf5293cf58f19597aa4a00,05C85 05C35 ,Yes,2,4,0,0,4,0,2,0,Undefined,graph theory,Undefined,graph theory,,
5aae6302cf58f1426dd565d4,,,0,8,0,0,1,7,0,0,Undefined,algebra,Undefined,algebra,Undefined,algebra
5ab3155dcf58f1834932de01,,,2,5,0,0,5,0,2,0,Undefined,graph theory,,,Undefined,graph theory
5ab2967acf58f125f8bf8ef3,05C15 05C75 ,Yes,3,4,0,0,4,0,3,0,Undefined,graph theory,Undefined,graph theory,graph theory,Undefined
5aaafb2ecf58f18f1d0d6e0e,,,0,7,0,0,6,1,0,0,Undefined,graph theory,Undefined,graph theory,,
5aaac2dbcf58f179f9042a41,,,0,6,0,0,5,1,0,0,Undefined,graph theory,Undefined,graph theory,,
5aad3524cf58f19af8ec430c,05C69 ,Yes,1,6,0,0,6,0,1,0,Undefined,graph theory,Undefined,graph theory,Undefined,graph theory
5a13345acf58f18ca389926d,34C10 ,No,0,7,2,4,0,1,0,0,Undefined,analysis,,,Undefined,undefined
5ab540e8cf58f1a6573e3806,,,0,9,0,0,9,0,0,0,Undefined,graph theory,Undefined,graph theory,Undefined,graph theory
5ab29dc2cf58f1535042a0ca,,,1,7,0,0,7,0,1,0,Undefined,graph theory,Undefined,graph theory,Undefined,graph theory
5aac9a78cf58f1648c45bf0d,,,0,6,0,0,4,2,0,0,Undefined,algebra,,,Undefined,graph theory
5aac9a5ecf58f1648c45be6d,,,0,6,0,0,0,6,0,0,Undefined,algebra,Undefined,algebra,,
5aa9d3cdcf58f12252912001,,,0,6,0,0,5,1,0,0,Undefined,graph theory,Undefined,graph theory,,
5aa99b80cf58f10d1b6cc30e,,,0,6,0,0,0,6,0,0,Undefined,algebra,,,Undefined,algebra
5a2d4c2dcf58f1b9aa9aaae2,,,2,4,0,0,4,0,2,0,Undefined,graph theory,,,Undefined,graph theory
5aa9437fcf58f17f2047b0e2,,,0,6,0,0,0,6,0,0,Undefined,algebra,,,Undefined,algebra
5a258637cf58f105a913e5d2,,,0,8,0,2,0,6,0,0,Undefined,algebra,Undefined,analysis,Undefined,algebra
5aa00c96cf58f15c3c84e0a7,,,0,9,0,0,5,1,0,3,Undefined,graph theory,Undefined,graph theory,Undefined,number theory
5ab393ddcf58f1b34d47b36a,,,0,9,0,0,4,5,0,0,Undefined,graph theory,Undefined,algebra,Undefined,algebra
5aaa0c2acf58f138141e4177,,,0,9,0,0,5,1,0,3,Undefined,graph theory,Undefined,graph theory,Undefined,number theory
5aad204fcf58f193e837f0f7,,,0,6,0,0,0,6,0,0,Undefined,algebra,Undefined,algebra,,
5aac9a62cf58f1648c45be89,,,0,8,2,0,4,1,0,0,Undefined,graph theory,Undefined,undefined,Undefined,graph theory
5a13345fcf58f18ca389927e,,,0,6,2,4,0,0,0,0,Undefined,analysis,Undefined,analysis,Undefined,undefined
5a2d4521cf58f1b70ddb5aa3,,,0,8,0,0,8,0,0,0,Undefined,graph theory,Undefined,graph theory,Undefined,graph theory
5a9faa81cf58f13875c58b3b,,,0,8,0,0,0,8,0,0,Undefined,algebra,Undefined,algebra,Undefined,algebra
5a1373bccf58f1a5442d357b,,,0,8,2,6,0,0,0,0,Undefined,analysis,Undefined,analysis,Undefined,undefined
5aa94e50cf58f1aea5b385cb,05A17 ,No,0,7,0,0,6,1,0,0,Undefined,graph theory,,,Undefined,graph theory
5aa9450bcf58f17f2047b5a2,16G10 11R06 16G70 ,No,0,4,0,0,0,4,0,0,Undefined,algebra,,,,
5aa95c5ccf58f1b465e4c9e0,,,0,8,0,0,0,8,0,0,Undefined,algebra,Undefined,algebra,Undefined,algebra
5aad8273cf58f1b3ab561dc2,,,0,5,0,0,5,0,0,0,Undefined,graph theory,Undefined,graph theory,,
5a25c57fcf58f1208dfcd842,,,0,9,2,0,6,1,0,0,Undefined,graph theory,Undefined,graph theory,Undefined,undefined
5ab12ab9cf58f16135698f21,05D05 05B05 ,No,0,7,0,0,0,7,0,0,Undefined,algebra,Undefined,algebra,,
5aabe318cf58f12906e23ad2,,,0,7,0,0,7,0,0,0,Undefined,graph theory,Undefined,graph theory,,
5aacbdd5cf58f171ac0eb895,,,0,4,0,0,0,4,0,0,Undefined,algebra,,,,
